6.832e-05,6.752e-05,6.703e-05,6.682e-05,6.688e-05,6.72e-05,6.779e-05,6.864e-05,6.98e-05,7.127e-05,7.313e-05,7.542e-05,7.826e-05,8.176e-05,8.613e-05,9.166e-05,9.878e-05,0.0001082,0.0001213,0.0001403,0.0001704
6.738e-05,6.664e-05,6.62e-05,6.603e-05,6.613e-05,6.648e-05,6.709e-05,6.798e-05,6.915e-05,7.065e-05,7.252e-05,7.483e-05,7.768e-05,8.12e-05,8.558e-05,9.112e-05,9.826e-05,0.0001077,0.0001208,0.0001398,0.0001699
6.649e-05,6.58e-05,6.54e-05,6.528e-05,6.541e-05,6.579e-05,6.643e-05,6.734e-05,6.853e-05,7.005e-05,7.194e-05,7.427e-05,7.713e-05,8.066e-05,8.506e-05,9.061e-05,9.776e-05,0.0001072,0.0001203,0.0001393,0.0001694
6.563e-05,6.499e-05,6.464e-05,6.455e-05,6.471e-05,6.513e-05,6.579e-05,6.672e-05,6.794e-05,6.948e-05,7.138e-05,7.373e-05,7.66e-05,8.015e-05,8.455e-05,9.011e-05,9.727e-05,0.0001068,0.0001198,0.0001388,0.000169
6.481e-05,6.422e-05,6.39e-05,6.385e-05,6.405e-05,6.449e-05,6.518e-05,6.613e-05,6.737e-05,6.892e-05,7.084e-05,7.32e-05,7.609e-05,7.965e-05,8.406e-05,8.963e-05,9.68e-05,0.0001063,0.0001194,0.0001384,0.0001685
6.402e-05,6.347e-05,6.32e-05,6.318e-05,6.341e-05,6.388e-05,6.459e-05,6.556e-05,6.682e-05,6.839e-05,7.033e-05,7.27e-05,7.56e-05,7.917e-05,8.36e-05,8.917e-05,9.635e-05,0.0001058,0.0001189,0.000138,0.0001681
6.326e-05,6.276e-05,6.252e-05,6.254e-05,6.279e-05,6.329e-05,6.402e-05,6.501e-05,6.629e-05,6.788e-05,6.983e-05,7.221e-05,7.513e-05,7.87e-05,8.314e-05,8.873e-05,9.591e-05,0.0001054,0.0001185,0.0001376,0.0001677
6.253e-05,6.207e-05,6.187e-05,6.192e-05,6.22e-05,6.272e-05,6.347e-05,6.449e-05,6.578e-05,6.738e-05,6.935e-05,7.174e-05,7.467e-05,7.826e-05,8.271e-05,8.83e-05,9.549e-05,0.000105,0.0001181,0.0001372,0.0001673
6.183e-05,6.141e-05,6.124e-05,6.132e-05,6.163e-05,6.217e-05,6.295e-05,6.398e-05,6.528e-05,6.69e-05,6.888e-05,7.129e-05,7.423e-05,7.783e-05,8.228e-05,8.789e-05,9.509e-05,0.0001046,0.0001177,0.0001368,0.0001669
6.116e-05,6.077e-05,6.064e-05,6.074e-05,6.108e-05,6.164e-05,6.244e-05,6.349e-05,6.481e-05,6.644e-05,6.843e-05,7.086e-05,7.38e-05,7.741e-05,8.188e-05,8.749e-05,9.469e-05,0.0001042,0.0001173,0.0001364,0.0001666
6.051e-05,6.016e-05,6.006e-05,6.019e-05,6.055e-05,6.113e-05,6.195e-05,6.301e-05,6.435e-05,6.6e-05,6.8e-05,7.043e-05,7.339e-05,7.701e-05,8.148e-05,8.71e-05,9.432e-05,0.0001039,0.000117,0.000136,0.0001662
5.988e-05,5.957e-05,5.95e-05,5.966e-05,6.004e-05,6.064e-05,6.148e-05,6.256e-05,6.391e-05,6.557e-05,6.758e-05,7.003e-05,7.299e-05,7.662e-05,8.11e-05,8.673e-05,9.395e-05,0.0001035,0.0001166,0.0001357,0.0001659
5.928e-05,5.9e-05,5.895e-05,5.914e-05,5.954e-05,6.017e-05,6.102e-05,6.212e-05,6.348e-05,6.515e-05,6.718e-05,6.963e-05,7.261e-05,7.624e-05,8.073e-05,8.637e-05,9.359e-05,0.0001031,0.0001163,0.0001353,0.0001655
5.869e-05,5.845e-05,5.843e-05,5.864e-05,5.907e-05,5.971e-05,6.058e-05,6.169e-05,6.307e-05,6.475e-05,6.679e-05,6.925e-05,7.224e-05,7.588e-05,8.037e-05,8.602e-05,9.325e-05,0.0001028,0.0001159,0.000135,0.0001652
5.813e-05,5.791e-05,5.793e-05,5.816e-05,5.861e-05,5.927e-05,6.015e-05,6.128e-05,6.267e-05,6.436e-05,6.641e-05,6.888e-05,7.188e-05,7.553e-05,8.003e-05,8.568e-05,9.292e-05,0.0001025,0.0001156,0.0001347,0.0001649
